projekte,das,projetos 
prozent,das,por cento 
prozente,das,por cento 
prozess,der,processar 
prozesse,der,processos. 
prozesses,der,processar 
prüfung,die,exame 
prüfungen,die,exames 
publikum,das,público 
punkt,der,Apontar 
punkte,der,Pontos 
pyramide,die,pirâmide 
pyramiden,die,Pirâmides. 
qualifikation,die,qualificação 
qualität,die,qualidade 
quartal,das,trimestre 
quartale,das,quartos 
quelle,die,fonte 
quellen,die,inchar 
radio,das,rádio 
radios,das,radios 
rahmen,der,quadro, Armação 
rasierer,der,navalha 
rat,der,Conselho 
rathaus,das,Prefeitura 
raum,der,sala 
räume,der,espaços 
raumschiff,das,nave espacial 
rechnung,die,fatura 
recht,das,Lei 
rechte,das,direito 
rechtsanwälte,der,advogado 
rede,die,Fala 
referenzen,die,credenciais 
regel,die,regra 
regen,der,chuva 
regenbogen,der,arco-íris 
regenschirm,der,guarda-chuva 
regie,die,diretor 
regierung,die,governo 
regierungen,die,Governos 
region,die,região 
regionen,die,Regiões. 
reihe,die,linha 
reinigung,die,limpeza 
reis,der,arroz 
reise,die,viajar por 
reiseführer,der,guia de viagem 
reisen,die,viajar 
religion,die,religião 
religionen,die,religiões 
reparatur,die,reparar 
republik,die,república 
rest,der,descanso 
restaurant,das,restaurante 
restaurants,das,Restaurantes 
rezept,das,receita 
rhein,der,Reno. 
richter,der,juiz 
richterinnen,die,juízes 
richtung,die,direção 
ring,der,anel 
ringe,der,argolas 
risiken,das,riscos 
risiko,das,risco 
rock,der,saia 
röcke,der,Saias 
rolle,die,Função 
rollstuhl,der,cadeira de rodas 
rollstühle,der,cadeira de rodas 
rot,das,vermelho 
rubrik,die,categoria 
rubriken,die,rubries. 
rücken,der,mover 
rucksack,der,mochila 
rucksäcke,der,mochilas 
ruhe,die,Quieto 
runde,die,Redondo 
russland,das,Rússia 
sache,die,Coisa 
sachen,die,rechear 
saft,der,sumo 
saison,die,estação 
salat,der,salada 
salz,das,sal 
sammlung,die,coleção 
sammlungen,die,coleções 
samstag,der,sábado 
samstage,der,sábado 
sänger,der,Cantor 
sängerin,die,cantor 
satz,der,sentença 
sauerkraut,das,Chucrute 
säugetier,das,mamífero 
säugetiere,das,Mamíferos 
schäden,der,dano 
schaden,der,dano 
schaf,das,ovelha 
schafe,das,ovelha 
schau,die,mostrar 
schauspieler,der,ator 
schere,die,tesoura 
scheren,die,tesoura 
schicksal,das,destino 
schildkröte,die,tartaruga 
schildkröten,die,tartaruga 
schlafzimmer,das,quarto 
schlange,die,Cobra 
schlangen,die,cobras. 
schloss,das,trancar 
schlösser,das,Castelos 
schluss,der,Suficiente 
schlüssel,der,chave 
schmuck,der,Jóias 
schnecke,die,lesma 
schneider,der,cortador 
schokolade,die,chocolate 
schrank,der,armário 
schränke,der,armários 
schrift,die,Fonte 
schritt,der,Passo 
schritte,der,degraus 
schuh,der,sapato 
schuhe,der,Sapato 
schule,die,escola 
schulen,die,escolas 
schüler,der,aluna 
schülerin,die,aluno 
schülerinnen,die,alunos 
schulter,die,ombro 
schultern,die,Ombros 
schüssel,die,tigela 
schüsseln,die,tigela 
schutz,der,proteção 
schweden,der,Suécia 
schwein,das,porco 
schweine,das,porco 
schweiz,die,Suíça 
schweizer,der,suíço 
schwester,die,irmã 
schwestern,die,irmã 
schwimmbad,das,piscina 
see,die,Lago 
seele,die,alma 
seelen,die,alma 
sehenswürdigkeiten,die,Atrações turísticas 
seife,die,Sabão 
seite,die,página 
seiten,die,Páginas 
sekunde,die,segundo 
sekunden,die,segundos 
seminar,das,seminário 
seminare,das,seminários 
sender,der,Canal 
sendung,die,transmissão 
sendungen,die,transmissões 
senf,der,mostarda 
senior,der,Senior 
senioren,der,idosos 
september,der,setembro 
serie,die,Series 
serien,die,serial 
service,der,serviço 
sicherheit,die,segurança 
sicht,die,visualizar 
sieg,der,vitória 
silber,das,prata 
sinn,der,senso 
sinne,der,sentidos. 
situation,die,situação 
sitz,der,Assento 
ski,der,esqui 
sofa,das,sofá 
sofas,das,sofá 
sohn,der,filho 
söhne,der,filhos 
sommer,der,verão 
sonderangebot,das,oferta especial 
sonderangebote,das,ofertas especiais 
sonne,die,sol 
sonntag,der,Domigo 
sonntage,der,Domingos 
spalte,die,coluna 
spanien,das,Espanha 
spargel,der,espargos 
spaß,der,Diversão 
speisekarte,die,Cardápio 
spezialität,die,especialidade 
spezialitäten,die,especialidades 
spiegel,der,espelho 
spiel,das,jogos 
spieler,der,jogador 
spielzeug,das,brinquedo 
spinnen,die,seja louco 
spiritualität,die,espiritualidade 
sport,der,Esportes 
sprache,die,língua 
sprachen,die,línguas 
staat,der,País 
stadt,die,cidade 
städte,die,cidades 
stadtplan,der,mapa 
stadtpläne,der,Planos da cidade 
stahl,der,aço 
standard,der,padrão 
standards,der,padrões 
standort,der,Localização 
standorte,der,Localizações 
start,der,começar 
statistik,die,Estatisticas 
statistiken,die,Estatisticas 
steckdose,die,soquete 
steckdosen,die,tomadas 
stein,der,pedra 
steine,der,pedra 
stellenangebot,das,oferta de emprego 
stellenangebote,das,Ofertas de trabalho 
stern,der,Estrela 
sterne,der,Estrelas 
steuer,die,imposto 
steuern,die,Impostos 
stift,der,caneta 
stifte,der,lápis 
stiften,der,colar 
stil,der,estilo 
stimme,die,voz 
stimmen,die,Vozes. 
stirn,die,testa 
strahlung,die,radiação 
strand,der,de praia 
strände,der,praias 
straße,die,estrada 
strategie,die,estratégia 
strecke,die,rota 
strecken,die,alongamento 
streifen,die,faixa 
strom,der,eletricidade 
struktur,die,estrutura 
strukturen,die,estruturas 
stück,das,Artigo 
student,der,['aluno', 'aluna']
studenten,der,alunos 
studentin,die,aluna 
studentinnen,die,Estudantes femininas 
studie,die,estudar 
studien,die,estudos 
studio,das,Estúdio 
studium,das,Educação 
stufe,die,Passo 
stuhl,der,cadeira 
stühle,der,cadeiras 
stunde,die,hora 
stunden,die,hora 
sturm,der,Tempestade 
sturms,der,tempestade 
südamerika,das,América do Sul 
süden,der,Sul 
südpol,der,pólo Sul 
summe,die,total 
summen,die,Hum. 
supermarkt,der,Supermercado 
supermärkte,der,supermercados 
suppe,die,Sopa 
symbol,das,símbolo 
synagogen,die,sinagoga 
system,das,sistema 
systeme,das,sistemas 
tabelle,die,tabela 
tabellen,die,colheres de base 
tag,der,Dia 
tage,der,dia 
tagen,der,dias 
tanten,die,vez 
tanz,der,dança 
tasche,die,sacola 
taschen,die,Bolsos 
tasse,die,xícara 
tassen,die,Copas. 
tastatur,die,teclado 
tastaturen,die,teclados 
taste,die,botão 
tätigkeit,die,atividade 
tätigkeiten,die,Atividades 
taxi,das,Táxi 
team,das,equipe 
teams,das,equipe 
technik,die,tecnologia 
techniken,die,Técnicas 
tee,der,chá 
teil,das,papel 
teilnahme,die,participação 
teilnehmer,der,Participantes 
teilnehmern,der,participantes 
telefon,das,telefone 
telefone,das,telefones 
telefonnummer,die,número de telefone 
telefonnummern,die,números de telefone 
teller,der,Placa 
tempel,der,têmpora 
temperatur,die,temperatura 
teppich,der,tapete 
teppiche,der,tapete 
termin,der,encontro 
termine,der,Eventos 
test,der,teste 
tests,der,Teste 
text,der,texto 
texte,der,Texto:% s 
theater,das,Teatro 
thema,das,tema 
themen,das,assuntos 
theorie,die,teoria 
therapie,die,terapia 
tiefe,die,profundidade 
tier,das,animal 
tiere,das,animais 
tierwelt,die,animais selvagens 
tiger,der,tigre 
tisch,der,tabela 
tische,der,Tabelas 
titel,der,título 
töchter,die,filhas 
tochter,die,filha 
tod,der,morte 
toilette,die,Banheiro 
toiletten,die,banheiros 
tomate,die,tomate 
tomaten,die,tomates 
ton,der,volume 
tor,das,meta 
tour,die,viagem 
touren,die,Tours. 
tourismus,der,turismo 
tradition,die,tradição 
traditionen,die,tradições 
trainer,der,Treinador 
training,das,Treinamento 
traum,der,Sonhe 
treppe,die,escada 
treppen,die,escadaria 
trinkgeld,das,gorjeta 
trommel,die,tambor 
tür,die,porta 
türen,die,portas 
türke,der,turco 
türkei,die,Peru 
türken,der,turco 
tüte,die,sacola 
tüten,die,sorteio 
überblick,der,visão global 
übersetzung,die,tradução 
übersetzungen,die,Traduções 
übersicht,die,Visão geral 
übung,die,exercício 
übungen,die,exercícios 
uhr,die,Relógio 
uhren,die,ver 
uhrzeit,die,Tempo 
umfang,der,alcance 
umfrage,die,enquete 
umfragen,die,Enquete 
umgang,der,manuseio 
umgebung,die,Arredores 
umsetzung,die,implementação 
umwelt,die,meio Ambiente 
umzug,der,mover 
unfall,der,acidente 
unfälle,der,Acidentes 
uni,die,Universidade 
unis,die,universidade 
universität,die,universidade 
unterhaltung,die,entretenimento 
unterkunft,die,alojamento 
unternehmen,das,Empresas 
unterricht,der,Aulas 
unterschied,der,diferença 
unterschiede,der,diferenças 
unterstützung,die,Apoio, suporte 
untersuchung,die,exame 
untersuchungen,die,investigações 
urenkel,der,Great-neto 
urgroßmutter,die,bisavó 
urgroßmütter,die,bisavós 
urlaub,der,férias 
urteil,das,julgamento 
vater,der,pai 
väter,der,Pais 
vegetarier,der,vegetariano 
veranstaltung,die,evento 
veranstaltungen,die,Eventos 
verantwortung,die,responsabilidade 
verband,der,Associação 
verbände,der,associações 
verbesserung,die,melhoria 
verbindung,die,conexão 
verbindungen,die,Links. 
verbraucher,der,consumidor 
verein,der,sociedade 
vereinbarung,die,acordo 
vereine,der,sociedades 
verfahren,das,procedimento 
verfasser,der,autor 
vergangenheit,die,passado 
vergleich,der,comparação 
verhalten,das,comportamento 
verhältnis,das,relação 
verkauf,der,venda 
verkäufer,der,Vendedor 
verkehr,der,tráfego 
verlag,der,editora 
verlage,der,editor 
verlauf,der,curso 
verlust,der,perda 
vermittlung,die,colocação 
verpflichtungen,die,Obrigações 
versicherung,die,seguro 
version,die,versão 
versionen,die,Versões 
versorgung,die,Cuidado 
verspätung,die,atraso 
verständnis,das,entendimento 
versuch,der,tentar 
vertrag,der,contrato 
verträge,der,contratos 
verwaltung,die,administração 
verwandte,die,relativo 
verwandten,die,parentes 
verwendung,die,usar 
verzeichnis,das,diretório 
verzeihung,die,perdão 
visa,das,visto 
visum,das,visto 
vögel,der,aves 
vogel,der,pássaro 
volk,das,pessoas 
vorbereitung,die,preparação 
vorbereitungen,die,Preparações. 
vorname,der,Primeiro nome 
vornamen,der,primeiro nome 
vorschlag,der,sugestão 
vorschläge,der,propostas 
vorschriften,die,Regulamentos 
vorspeise,die,iniciante 
vorstellung,die,ideia 
vorteil,der,vantagem 
vorteile,der,Vantagens. 
vortrag,der,palestra 
vorwahl,die,prefixo 
wahl,die,escolha 
wahlen,die,eleições 
wahrheit,die,verdade 
wald,der,floresta 
wälder,der,Florestas 
wale,der,baleias 
wand,die,muro 
wände,die,Paredes. 
ware,die,seria 
waren,die,nós estamos 
wasser,das,agua 
wechsel,der,mudança 
weg,der,caminho 
wege,der,maneiras 
weihnachten,das,Natal 
wein,der,Vinho 
weise,die,sensato 
weiterbildung,die,mais Educação 
welle,die,aceno 
wellen,die,ondas 
welt,die,mundo 
weltraum,der,espaço 
werbung,die,propaganda 
werkstatt,die,Oficina 
werkstätten,die,workshops. 
werktag,der,dia de trabalho 
werktage,der,Dias úteis 
werkzeug,das,Ferramenta 
werkzeuge,das,Ferramentas 
werte,der,Valores 
wertung,die,Avaliação 
wespe,die,Vespa 
wespen,die,Vespa 
westen,der,Oeste 
wettbewerb,der,concorrência 
wettbewerbe,der,competições 
wette,die,aposta 
wetter,das,Clima 
wiedergeburt,die,Renascimento 
wien,das,Viena 
wiese,die,Prado 
wind,der,vento 
winter,der,inverno 
wirklichkeit,die,realidade 
wirkung,die,efeito 
wirtschaft,die,economia 
wissen,das,conhecimento 
wissenschaft,die,Ciência 
wissenschaftlerin,die,cientista 
witz,der,Piada 
woche,die,semana 
wochen,die,semanalmente 
wochenende,das,final de semana 
wochenenden,das,finais de semana 
wohnung,die,apartamento 
wohnungen,die,Apartamentos 
wohnzimmer,das,sala de estar 
wolke,die,nuvem 
wolle,die,lã 
wort,das,palavra 
worten,das,palavras 
wörter,das,palavras 
wörterbuch,das,dicionário 
wörterbücher,das,Dicionários 
wörterbüchern,das,Dicionários 
wortes,das,palavra 
wunder,das,maravilha 
wunsch,der,desejo 
würste,die,salsichas 
wüste,die,deserto 
wüsten,die,deserto 
zahl,die,número 
zahlung,die,Forma de pagamento 
zahlungen,die,pagamentos 
zahn,der,dente 
zahnarzt,der,dentista 
zahnärztin,die,dentista 
zahnbürste,die,escova de dente 
zahnbürsten,die,escovas de dentes. 
zaun,der,cerca 
zäune,der,cercas 
zebra,das,zebra 
zebras,das,zebra 
zeh,der,dedo do pé 
zehen,der,dedo do pé 
zeichen,das,personagem 
zeit,die,Tempo 
zeiten,die,Tempo 
zeitmaschine,die,máquina do tempo 
zeitpunkt,der,Tempo 
zeitpunkte,der,vezes 
zeitraum,der,Período 
zeitreise,die,viagem no tempo 
zeitschrift,die,revista 
zeitschriften,die,Revistas 
zeitung,die,jornal 
zeitungen,die,jornais 
zentrale,die,quartel general 
zentren,das,centros 
zentrum,das,Centro 
zeug,das,rechear 
ziel,das,mirar 
ziele,das,mira 
zimmer,das,sala 
zinsen,der,interesse 
zitrone,die,limão 
zoll,der,polegada 
zoos,der,jardim zoológico 
zubehör,das,equipamento 
zucker,der,açúcar 
zug,der,Comboio 
zugang,der,Acesso 
züge,der,Trens. 
zukunft,die,futuro 
zusammenarbeit,die,colaboração 
zusammenfassung,die,Resumo 
zusammenhang,der,contexto 
zuschauer,der,espectador 
zustand,der,Status 
zustimmung,die,aprovação 
zweck,der,objetivo 
zwiebeln,die,cebolas 
zwilling,der,gêmeo 
zwillinge,der,gêmeos 
